246919	249446
247942	249869
13674	12596
246866	16357
15168	246518
249820	287
249829	247156
654	12400
8475	14111
8495	8431
11868	246271
7890	11761
246082	15012
248146	15055
13143	12390
249541	12520
337	14091
8274	247884
316	250302
14854	249928
11410	250260
13466	13857
250338	246638
8342	251051
341	14536
1340	7570
250357	15043
14446	14991
380	250962
15392	251585
13041	250451
247276	252272
248558	12706
252516	251079
250128	515
247780	252613
424	8209
251285	12100
247850	250985
14059	250009
15042	14920
14625	8079
13264	247815
250057	14537
246669	249624
249904	247253
249860	247178
251888	250251
638	12377
250320	11806
13124	252097
252613	247018
5698	252732
12750	252338
13374	8120
251295	14704
15019	252238
247688	246260
250496	267
246646	13848
247437	249777
246131	7983
857	15312
7816	249057
251248	12767
15074	14476
251282	1410
247820	796
8183	252334
246774	8013
12217	12382
251822	247720
249269	14634
251244	14451
11771	742
246093	251017
248043	248110
250112	15085
249027	247264
248121	247761
1382	14102
14973	250169
14924	247824
12360	638
15356	248846
13644	251032
13285	247156
13030	12185
251080	663
249840	7901
250226	248554
321	246243
12554	248862
13340	249632
250791	247368
13257	11554
250156	15168
252482	14905
247610	14063
248274	249980
250964	12650
12568	417
249590	251190
249935	11355
15379	14175
8429	250499
249893	250281
8011	249438
543	247425
246097	16298
11828	12782
7820	14473
15375	246892
14112	238
250370	247416
252363	15052
251131	14613
252073	8512
14976	251111
13901	249850
249180	252019
247423	247776
12312	538
246154	14921
251239	12814
250842	13651
250236	11440
8102	12235
246072	15272
13904	248549
249800	7535
566	14555
252274	15369
514	247567
252033	249105
7912	246990
11496	250766
250778	246003
470	8061
247259	7604
251392	249922
267	251423
11439	251422
252161	248593
247438	248323
12713	247764
14832	248548
251512	14889
14931	246815
248760	12161
249998	251181
996	249155
12450	246803
11442	12722
250307	13920
248598	11763
252230	248086
247580	246609
12738	12708
14270	250419
13265	13940
250072	250388
248213	246814
250483	248596
11439	251422
13063	13277
12632	247461
8138	248176
1277	7570
249854	248862
252469	11789
246050	251596
252130	241
251935	8190
12353	15003
8188	247601
13946	249044
251236	15174
252084	248374
247457	246893
12763	490
15006	8397
13882	11501
250445	767
382	13786
252750	251990
246497	252016
250111	15293
1395	13280
250420	15031
7918	250202
8550	13902
14081	250883
13811	246282
11494	251144
252352	251185
12815	492
248843	1358
5705	248052
12457	12220
247593	251361
11414	14122
13126	14849
11582	15360
251412	13278
14115	246901
14935	15393
14842	13373
246712	252163
250136	7997
246296	252751
14129	7918
249928	250374
246136	13467
770	248245
13277	13028
248728	13935
11382	13865
249976	657
246293	14028
8236	251484
252278	249818
12312	7981
246909	252235
249743	8072
13814	248143
251146	15023
249226	13929
13028	13838
249682	249574
1024	7715
246964	14726
1337	246144
247261	14273
13837	251246
249611	14207
13063	245979
248262	13681
953	252078
14139	249735
251177	8127
246117	8351
247659	8496
246102	13841
12353	252429
252022	250496
249967	251416
251146	15023
8494	12657
15344	1269
13326	250913
7959	13721
8268	248178
248767	249652
249757	246518
15333	248648
14861	251540
252128	252147
247862	248591
13250	11537
252541	248186
6425	15393
249841	247965
248827	248758
249088	1321
246870	247589
11840	8199
14590	252084
13780	246906
8579	250922
249211	12016
246004	13113
249690	863
252292	542
247982	15360
246625	11476
12173	240
251418	247850
246698	11497
247445	978
249917	1256
1400	250350
329	14196
8161	251572
249788	515
1406	958
6426	247743
13331	12305
12699	247363
251177	250048
14063	7980
249582	12665
12739	246633
1442	249170
8481	249046
248312	249647
246012	248621
15360	246001
11360	13070
15415	247367
15311	249864
251946	7925
14685	15093
7639	247458
250813	246165
249536	249229
13645	1242
13902	250179
249917	247600
251522	251187
576	12146
11533	1384
851	11436
12151	247039
7778	248562
247611	7822
11452	247898
7688	13179
250295	1357
7711	252469
251350	250404
252273	250984
12379	249118
252128	8401
252646	11351
248561	15382
251994	250804
11797	8544
251251	15174
249886	246957
13946	15093
776	16310
246655	248637
250809	251622
13173	13340
276	14609
13841	247726
248275	250179
14928	251553
252469	12449
247521	15378
12368	250414
247202	249715
12217	815
251288	16320
446	251007
247294	12483
14130	248031
13961	12639
251189	329
951	7965
7671	7706
13175	247352
15093	252422
252123	8079
11881	15001
251418	248843
247473	251366
250115	247780
252319	8328
8253	11822
8222	252670
246202	246192
248272	247389
249928	543
251212	246933
248548	248683
249539	251060
13902	8063
14527	252476
7526	12539
248547	250888
8467	249540
248119	246236
251392	8492
252246	248156
13096	251146
248778	248817
248560	7771
15006	248338
311	14662
246296	15185
246133	7583
11497	7586
247803	249075
249157	248093
251822	249472
7913	12307
12697	250319
1247	15341
8342	583
11467	246921
14857	251208
855	247193
13157	14550
267	252388
8194	11440
11759	13043
249055	14324
252161	11584
8103	8137
12526	1031
251571	7866
251992	249995
14441	250941
13954	252569
252166	13788
15333	11811
249038	14145
246964	13959
11533	12181
12102	250079
544	246990
246774	248119
249860	250839
251479	12712
14142	15240
12522	8061
8376	246960
311	246683
1357	248165
14061	248003
8361	490
248553	12773
246132	249213
249911	249070
249677	251501
251246	859
249501	491
247893	14037
246958	250164
8218	12557
250304	251111
249902	251504
7567	15002
246104	248190
248146	12171
247974	8447
252527	247387
7711	763
246513	249058
12546	16353
247684	16320
246230	249123
13840	250016
246662	250985
251386	251274
7771	251120
247639	316
252023	247547
249501	15307
249038	248290
1390	249120
14035	14128
246591	246631
14970	13405
13753	13406
249800	248642
14633	13284
246667	14684
246193	252718
248630	250187
248589	250813
12621	245988
13314	14162
249511	7776
248210	8176
250204	12693
5693	248331
252675	14436
952	247280
252167	251332
252292	12071
246136	251209
8279	247223
246883	308
248563	249580
247502	248148
11479	251804
268	8352
14872	250407
12666	565
250205	246214
248775	251220
251173	511
13137	251331
13734	252703
14042	251025
8593	249492
12180	850
249055	776
247445	248150
247772	13850
252607	6424
15077	250915
252568	14077
251451	13195
15101	248571
8358	250782
249576	252408
14878	8095
247958	12833
12321	15051
14306	11543
12096	14977
12641	7978
252571	13016
247984	13687
13856	917
12796	248702
246609	7552
13956	11873
13422	249736
8217	13788
11850	15378
247524	247726
12290	248654
248221	248702
250118	249645
249800	249478
15106	15354
250445	251477
252139	883
14856	12734
853	15368
246942	250229
7577	14621
1251	11787
246160	250272
247480	15416
248172	248707
16319	252445
246213	246812
375	250793
251822	248323
247984	252544
248575	5702
8556	1454
251239	248560
13334	252694
13742	14064
249545	14991
250303	12346
247390	252321
372	252524
15106	15354
14291	248295
7646	16303
875	251547
12740	12374
251480	251298
247196	249563
15320	250787
14685	250466
252120	251079
250171	247599
720	7822
987	11846
482	13942
901	247661
250111	251418
249987	13807
249877	883
14160	247618
8554	251622
250950	251002
251031	14480
247980	247429
248555	13098
13029	252122
249613	247451
8320	248631
14549	249989
247392	252265
246293	13942
1247	247883
13911	252366
252130	15214
249898	13831
1024	7715
15286	15091
14130	646
14903	13660
248727	11879
852	247494
15378	7943
12782	8000
14173	246299
246690	11773
250231	7570
520	250497
259	250788
14127	248320
248205	247555
246113	15295
246004	247875
8104	248143
14577	8044
14302	250023
250310	12387
252160	247433
252084	7818
247520	246812
16283	529
12648	12132
251381	249442
251164	246910
248101	248730
251809	12636
1318	249762
252228	248215
14848	13115
246609	13165
337	248101
8588	8260
251105	252345
1256	8557
247661	645
249451	14281
246913	248825
7924	250383
251479	251587
247352	249813
252016	246730
13413	15042
248543	13125
252250	14552
251041	252568
14158	248723
862	7730
13742	7868
251152	250100
14166	14326
8111	251606
246684	250094
252675	14436
261	249237
251195	251470
8134	552
250887	979
250976	8404
250410	825
1252	252419
247560	249244
13251	249926
249028	248866
15085	14077
16282	12452
15046	249773
8270	8422
13257	247709
248211	7776
531	247772
247893	14037
15102	8434
247760	251023
252124	246667
249834	14130
1358	12322
816	252515
8351	252592
11776	14132
15186	12362
7671	246627
249051	15095
252120	246226
13678	250998
249906	252040
247858	248561
251246	249148
251472	249824
247738	1452
251244	14451
12322	8534
12987	249892
1246	12192
11878	249574
249881	248245
370	15369
247914	7996
16358	247042
880	246228
8222	251881
13643	16300
12693	248797
252001	14526
247896	247410
247166	460
251144	247400
8165	14046
251080	251942
251512	250143
251500	13643
12787	14133
247850	14702
249696	250341
8494	248226
250084	13663
250205	13198
252160	7901
1400	246619
252481	1251
251269	246614
247564	252433
13806	15342
13893	8043
862	249713
250308	247033
14971	8318
921	247558
13056	14977
250911	251822
246179	14924
248286	12777
8072	7579
12325	14902
249951	14686
251082	11549
252142	246830
247036	14615
252121	12711
13251	250237
14321	248729
246671	14565
8251	13377
7771	250144
249854	248862
248643	11831
246001	247457
246513	247413
14118	252120
248561	15382
14100	250445
247818	250951
246114	251984
5741	14591
247349	252359
249976	15064
13899	15382
8392	15288
246683	247572
246059	249706
252139	16373
7961	246996
12385	1444
246892	246251
246095	247438
247352	7534
246093	664
246017	249172
251391	7696
251378	247164
247822	12081
8278	14201
251957	566
11819	246627
12734	249044
251096	1411
13126	251833
561	246490
251282	252165
249821	248310
8497	249747
250454	13955
248561	13190
12817	251472
14662	247658
250281	249663
247538	14958
8148	12730
14061	14606
7912	250790
12265	247484
14597	250197
246098	7985
14902	5713
14548	247409
246685	13084
12219	12147
249897	247239
250454	7659
249093	246873
14054	251940
251115	12218
13084	13444
8175	249224
246990	15285
320	7911
250324	249070
7808	13246
249681	7729
250323	13871
250784	15104
14666	445
12107	12579
252393	251379
247564	15178
251873	251046
246116	13239
249120	248639
246935	7534
14067	14253
7776	1257
250324	8097
8510	380
324	12031
248577	11524
13785	12144
8394	13416
13311	249128
13133	7628
13257	12045
13652	249251
249571	8228
251386	13860
474	251586
249561	14285
918	246908
248823	15068
252265	11748
248557	8456
247397	15256
7767	12779
14305	12386
995	248092
252337	12812
15311	251170
12182	250031
249886	8590
8327	12526
1395	14130
7923	252370
248220	251427
8029	252585
250384	14305
251609	251610
248765	1465
854	14963
249889	247660
251571	1351
15009	250875
13124	8435
978	252258
8550	249768
12213	15006
246899	7521
1262	247474
7911	8002
7771	13728
251187	247876
751	12196
251082	12736
252115	614
246849	252125
7775	248873
249968	252604
11840	246731
249572	246004
13062	247789
5717	249662
8034	12295
250469	13948
246686	249742
247789	13271
13132	248822
246913	251106
16307	8353
249188	15311
12555	248874
249251	14447
252135	954
252143	14067
12311	378
8518	16294
247643	14972
246124	954
252663	8189
250955	248553
249575	8184
13751	736
250051	769
248580	13646
13321	7850
239	12174
249843	815
922	11847
13922	12021
7671	360
252755	8134
247268	249252
246987	701
325	7501
251120	8394
249575	251294
248273	820
248172	248707
14851	248871
14846	15404
918	248620
1312	249557
250264	15012
249881	838
251985	14067
248581	8251
13677	14663
248003	250111
14991	249190
246979	13280
13252	16374
251155	12728
247515	247381
252017	251036
8275	246768
7677	251120
13782	248230
247894	11421
11430	7907
14129	8013
246147	8439
7677	13723
13409	482
252764	250160
246206	247019
247908	954
248602	250167
251213	12121
488	7780
393	252333
247039	7820
250998	248107
250236	12809
11776	14132
251378	14928
249893	249896
249814	8479
13741	250120
247732	248709
249859	13946
1302	12449
251508	15200
8358	250954
251388	14325
7562	15194
8180	1035
1251	246649
12076	247025
250836	877
525	11530
14943	12100
8105	13723
251523	14631
248316	252032
229	13787
1259	247028
252482	13018
246042	249061
252666	7990
250204	15085
248554	868
11524	247790
11446	247531
249484	7850
13061	12579
7983	247927
309	12779
247678	8324
851	252122
13907	246081
251083	15335
247971	13916
13842	249936
252499	684
249501	14127
251073	11854
247820	248620
5719	249990
1259	14575
248218	7882
13264	14568
247475	15332
249887	252362
11464	248864
252088	251176
13784	11834
8498	251367
249892	247883
251813	11822
14536	12070
5741	246500
249169	252375
953	246154
246072	250907
252228	247236
247889	13686
7773	481
248759	12519
7503	248227
13645	14067
12312	12157
12564	247544
1370	246119
328	246844
250303	252224
11439	11881
249438	14963
14855	14178
252152	248200
11438	248199
12180	12610
250165	8213
14058	13164
247249	15235
11452	7820
325	250259
252074	247496
252321	250188
536	396
878	15294
12550	251496
11381	14706
13929	247852
8164	249629
447	247990
246296	250221
14067	246764
13063	16354
247346	251310
8245	8283
251230	842
8495	1034
987	11889
13742	15072
250324	249070
11850	247237
13837	246632
252508	799
249925	248770
476	12085
15091	11414
1253	7925
246217	12519
8102	247594
11735	246756
247274	14619
246610	250349
918	11441
363	248365
250136	731
252682	8151
16354	247697
251423	246071
250290	7624
422	14633
252274	13301
704	247683
250394	250176
251177	249857
247841	246982
248731	250260
12033	250120
768	246016
13929	250941
7923	247668
252070	251013
248576	13340
251127	251425
250110	246287
8137	247837
251104	250366
247495	12718
8245	250872
246694	248282
13279	15203
14028	951
11558	252109
250490	1308
12223	13397
13276	14077
249582	252348
284	8347
249485	249184
7771	250144
8248	252343
250167	246180
247493	248020
248617	14073
8086	252440
1389	246228
694	250207
248580	719
246694	7715
248851	7666
250490	249571
246213	252536
5750	247390
251030	251099
250305	248721
14040	12618
13643	250998
8494	248660
13644	13905
8279	251523
14899	7704
251144	252545
13333	252429
372	249997
246059	248281
321	246174
13323	7730
247731	7911
247255	246001
249922	251881
13222	252007
520	246925
246102	13841
246955	13807
249746	833
251391	247710
14930	14438
769	247341
12648	248326
12453	250167
250236	11440
247718	252338
11387	247039
983	249882
246230	248082
249840	249837
246205	250435
249545	1296
247606	250061
251017	246766
14165	248195
251041	252568
15360	7560
8175	246998
252272	15004
13036	14528
7552	251194
12558	13730
476	8496
250354	689
247983	12833
250341	724
8498	636
13928	8320
251098	11787
246705	13042
14965	11423
252621	248737
13782	248798
8556	1359
249929	248057
252123	14473
250057	11426
247610	250495
8111	248170
252363	14026
250318	246856
13349	13905
16310	14438
247475	249512
259	247986
8194	250259
248342	249216
11549	14052
249560	8519
12629	246720
247175	246008
246899	246731
13266	14295
249971	11580
979	248133
251023	251269
252131	250454
1024	249833
1311	247800
14524	252699
8463	782
249889	251095
252588	751
250395	8242
247585	248053
15207	14621
5644	251101
249451	7609
12723	7820
249237	252698
12375	13678
249051	841
251620	251991
246669	958
15284	247530
966	7863
284	7630
7887	251377
251384	7836
250975	491
12085	13918
246891	249065
1341	13917
245979	251069
13922	8454
8492	7768
249542	14963
14587	290
699	249059
251350	246680
252152	12071
247764	248531
8407	768
251386	249223
252744	247772
247913	246284
13348	12230
251950	252471
8501	8458
12171	14128
13813	14188
247661	250280
328	11735
8550	14144
952	7874
251404	11739
14698	15277
251039	12330
248125	1435
13874	248267
249976	8125
247593	12813
7668	246499
12040	11748
247764	246122
538	247158
12396	251586
246182	250361
12717	249975
247557	13246
11510	247359
16328	14483
8528	571
14837	14273
251496	13459
11773	13207
8072	12816
12562	720
249691	246654
251205	13149
248847	8393
11850	248531
13788	246003
251011	252523
8223	11888
247898	13237
13256	250956
247809	250848
250975	491
12785	13168
247249	249184
248759	12519
8427	251399
248644	8467
514	251801
247196	420
247557	11876
13785	8118
249485	14298
248144	13198
246145	250226
8104	13921
11437	248150
11805	522
11777	15000
246685	246304
251032	13730
251392	14635
251554	252641
1351	882
246705	695
15378	14094
538	347
246153	15088
252146	12630
249183	247917
8443	248676
252039	246731
247609	251493
252364	11861
13928	12564
246155	251864
14205	7706
14950	251536
8340	247497
246705	13042
248825	1274
247807	248651
250110	7898
251938	12371
13031	14577
247850	12313
247720	384
13764	249211
249554	7907
14624	13426
8342	248144
320	11888
1328	266
13280	249659
8337	11385
250225	12765
252125	15003
11414	246831
249910	251446
12627	248670
252072	251972
14441	250116
248119	15209
246692	250261
248572	228
8552	13348
246676	14566
246012	248237
12735	252081
8420	248667
248547	246126
14996	13165
1032	11435
612	13357
248577	250095
247720	8478
249670	247929
252165	249963
250490	249226
249955	11557
8568	474
249553	251276
5713	247765
13049	703
763	250284
247293	252733
8161	248653
249810	13267
13172	883
251232	248670
246985	252325
13133	252135
247486	12801
248160	8561
247175	246006
246673	664
247617	5712
8180	12210
1051	12585
14302	13073
8253	16300
8375	532
250304	511
12832	247807
14527	252476
14102	11513
13879	14619
8550	247463
13199	15055
251190	338
249590	249717
247353	249274
249580	14134
12559	248571
8263	566
13655	247810
13232	250913
247039	247806
252666	247399
252583	250286
246234	250802
246223	377
247614	246736
246819	15203
247265	14253
8540	252724
14840	251577
7983	14595
1337	15087
248027	12100
250496	246231
8352	251465
1360	13930
15411	248056
13164	240
13314	246264
8290	14158
14852	247555
764	246979
247615	251071
250323	13871
7525	7980
250304	11418
8165	14155
251251	12145
13887	246976
248034	11407
14841	248291
246805	790
250226	12730
249545	12101
7579	13912
247986	13166
1252	251188
245979	250411
252210	14865
251062	12215
7912	249238
14928	247473
8540	14662
249935	13098
920	246910
247720	14922
251983	8343
246712	14922
250224	14533
252167	251332
16320	246147
251282	8231
14975	247759
13352	689
246152	248878
252166	252147
247858	247156
251947	794
16365	14662
251484	717
14054	247892
11487	14073
249757	252726
246125	246619
1316	247263
249254	14190
247961	983
11781	7814
252152	15096
742	8120
7563	252608
14185	247430
249036	11850
1041	250387
246915	249937
250324	249070
8529	15061
7823	381
247838	246883
13842	13280
248751	14480
251947	11544
13890	15389
12173	248225
14544	14595
1337	249983
249046	248172
536	396
13252	8554
246200	251013
249851	247910
250459	249118
8289	252245
246609	13165
7613	13178
246689	251291
15106	249084
8340	247497
250342	252750
250135	246140
249730	248532
247615	251071
251888	247557
417	249461
12112	14526
12214	246506
249033	723
13039	250367
1461	532
251177	251353
12212	247282
247457	246893
249199	15085
8358	248296
249577	252019
248692	247934
11360	13257
249885	251236
8341	845
246955	246518
249212	250083
11834	14878
250386	247765
251096	8456
8467	248213
13126	246009
250951	248072
246589	249498
762	247356
252136	250194
247555	250197
739	819
14119	14615
250227	251204
14975	7847
16313	248215
8086	249891
246685	13346
252626	249747
7899	247573
826	12785
535	467
418	252294
247455	245990
8063	250302
247435	574
12738	251085
723	13948
250475	246490
250373	247867
698	11405
248572	252493
251476	8309
15322	247790
252488	416
248656	7768
246001	248829
15339	471
246091	251961
583	8043
1337	246256
246140	14286
251092	249978
757	252554
247907	247731
246132	252752
247874	12457
12505	249934
252370	11476
14066	246076
247759	15321
247410	12801
7734	246634
576	249885
246109	249995
250771	250411
7971	13234
8264	14100
890	14163
246015	247000
264	252381
249743	250205
246136	5693
11564	249538
8289	12547
14999	250304
12778	14155
249505	248652
11823	248361
1243	423
251125	248593
8040	248846
383	326
247247	251982
246758	252083
15071	14656
251492	11510
15003	5717
14148	14190
714	249582
249788	515
246099	246607
252126	251986
16322	11822
16330	12456
15312	11534
250323	246106
248544	1389
250086	295
251617	546
246090	11843
251187	12705
247733	736
296	13757
13198	249446
251143	246938
520	16317
252278	11746
967	8590
252610	1270
14097	15100
246148	11773
12738	12712
13905	13934
251062	12215
1452	13276
246113	7911
13837	13337
11387	247039
7580	14135
13786	11742
13790	250419
250112	13265
11881	252334
13257	11744
249885	12450
246685	15085
250951	248072
248172	12665
247925	251886
252161	247557
14133	13184
812	247730
8526	15290
15277	15074
247803	249527
8327	246753
8360	1350
12707	329
8049	14849
248546	911
246097	249124
14855	491
246593	8161
250020	248551
246909	252235
247455	247283
251496	249888
251974	8030
296	13757
1298	248889
249629	8165
251143	13251
7770	247977
246666	11828
251379	13323
247739	247540
13785	12144
14200	252358
248315	252697
249051	251863
12251	252410
249580	12243
14676	247600
250813	7921
12504	247347
13746	14945
249677	246958
252120	250776
249661	729
247800	246134
7526	252521
1306	250202
246234	247621
251958	246203
13081	252272
251476	251588
251386	251274
251096	8197
11452	247898
252533	13006
7671	248563
13806	252103
8561	7552
14526	917
251071	251090
363	250106
249628	14122
1049	13400
248795	249754
11881	11549
7770	14885
247521	14936
8183	250469
15210	248878
251877	8328
363	251183
249983	247928
249511	14663
251251	15174
247417	1328
246899	1442
252365	252295
248193	1271
247521	14936
16295	15259
248120	249139
901	387
251152	252286
248827	11368
252348	12831
13644	248239
378	14086
13902	14118
251196	248150
251801	8533
252504	251164
248553	8237
14324	12312
698	8581
13904	14853
246114	755
493	748
375	12557
249511	14663
249886	14726
248730	12233
249032	951
8279	8116
251992	7911
1351	13907
246156	11526
249977	766
261	11515
684	246019
249886	246775
13796	249039
1310	12505
13728	13018
249484	7850
8498	248146
14187	7628
13359	12288
252719	7598
249590	13720
247745	251152
13947	249659
252535	246009
8319	249786
249891	8323
13061	12579
247356	247666
251173	251201
12522	252368
737	252362
252655	247749
15067	12652
247257	252382
246144	251278
520	13814
8047	248085
959	250315
251190	8066
5693	7643
14496	249480
15300	251467
252126	7646
12767	251424
5648	721
8086	252440
15333	251201
8570	250410
14962	7660
248817	247729
14853	248698
13643	248049
248560	246174
13191	251959
8050	247193
249785	247925
246779	16301
11411	8559
249934	249995
16375	250258
827	15098
14917	12662
7961	246996
252259	247473
471	8057
11834	14848
13644	8116
248205	12751
252153	8077
249591	7508
12813	12722
8278	370
251481	11785
7671	8468
8481	12813
12816	11865
247897	15001
250495	1286
252120	247420
248667	252169
251040	11761
7905	251092
16282	12452
13247	14127
13790	248365
11817	247814
13113	251048
246213	15073
12646	12458
251120	247792
12325	11831
1385	14448
8518	250818
1296	250461
247457	251056
8075	247409
249078	14250
250211	11894
249881	252757
13039	12671
249938	12174
8398	15269
8255	252109
7822	249542
247563	247264
13252	252088
246004	247875
248751	14480
12763	14137
16300	248237
251143	281
13787	250204
247872	15086
13900	247769
247612	625
8431	248053
246998	252755
13786	7649
249975	251419
249066	248150
8540	251615
246689	252688
14855	12646
249981	14558
246200	15364
7561	511
14200	14516
13878	250878
249572	252505
252170	14626
250480	252362
8358	250026
16321	8594
247874	247414
251090	14470
247840	488
13655	11364
13092	247534
11580	8514
252073	15054
958	14610
14922	246802
252589	252327
311	247637
249925	248073
250456	14849
251364	12622
14639	13264
246104	247808
250395	1384
7644	250114
14902	247982
246912	247418
515	246064
246122	361
246705	381
8104	249512
247658	14967
561	247423
250836	251115
250027	250767
251190	14309
249212	14102
251388	8569
247848	252742
12181	248596
13369	13792
247202	249715
13947	251357
15006	14961
246105	13791
330	247417
247780	12229
8131	251294
12728	751
14289	249889
251822	354
251960	246101
14137	14837
13806	14303
239	11520
12214	562
246157	250843
520	246938
14928	246635
8494	14971
246004	246901
248148	11508
11446	12207
251355	249122
8557	12048
250012	672
15366	8267
252162	248676
250955	13072
246098	249904
14853	14155
247014	558
12385	8265
250112	252445
8066	8175
12568	14150
251205	246666
246662	538
757	252506
8573	8436
249902	575
7925	12558
12632	12748
246094	1298
12171	14950
16375	252019
246737	250127
248667	252167
252386	11420
252546	7901
250165	1400
1382	12349
248554	686
247187	12455
953	14067
248557	251337
14321	247928
247556	249777
826	14121
447	8229
817	801
246985	12264
7640	248813
11560	13947
249877	12129
250225	12765
247753	251460
246296	461
13150	249846
249024	518
252125	1034
252159	7821
246779	914
7524	12176
247896	249123
248577	246686
246123	8187
13279	844
247947	8000
1337	251236
248823	16350
259	250312
15168	250377
247799	246863
825	251592
246660	15341
12739	14271
248579	246905
8320	14726
13947	252406
248765	252689
249967	251416
250345	14874
11449	247519
1429	1299
246692	248684
247973	685
251091	248651
251191	247623
13784	361
7905	15020
14324	250411
8194	14155
11516	247892
226	249715
252721	13217
248274	251050
7671	8320
13785	13279
1440	249629
247524	8254
983	14964
251947	1030
16323	7929
7579	8023
246905	252168
249757	248764
12357	13369
250402	7965
247538	13030
11564	249538
248730	12233
247613	248285
250490	13732
8396	252283
249091	248547
252134	8014
249877	247789
247925	11378
251973	252391
13132	251972
8360	7980
252147	13678
13124	250465
250226	11886
251460	248047
246137	382
13413	15042
252704	14646
15102	7960
13252	13799
14691	248142
423	12729
12753	250350
250486	853
13786	14139
249507	249988
248118	14132
7821	250870
248630	245998
11771	742
13845	14550
12216	12726
467	251276
246589	14971
247585	12108
252087	621
252479	248638
818	246093
249878	247950
1322	248561
8262	248621
13030	251152
250495	250982
13006	11792
250456	247632
249123	11477
251097	13376
251196	250356
8328	363
247262	252041
337	12726
470	247898
12054	249046
13132	251972
249030	249678
249859	7770
247274	229
248312	249647
249478	12668
251073	251030
248645	250984
252733	246921
1262	246869
8144	248055
246230	248082
246589	246149
248280	247455
252071	12670
247508	251473
14851	248080
697	251211
247745	246135
251324	11585
246155	12028
250136	247014
983	249470
8560	247665
14187	249491
247942	7948
252040	14284
250052	953
252370	12574
13369	11411
1244	12146
248546	8010
247813	869
14039	12714
14296	248738
13147	249211
246135	14164
12248	246905
249199	251287
320	12033
8591	246880
1308	247487
250303	966
246783	246013
237	246892
248118	7778
13039	251286
12713	12699
15068	247515
8151	981
249570	15233
246659	14319
12825	251469
248575	13657
8102	247289
246690	247235
11862	249955
8594	15377
689	12777
251998	246003
249995	12744
249554	250293
251419	13045
7527	965
13459	8533
544	246910
14289	854
12622	15171
249858	477
247166	249788
8140	252224
251099	247762
638	1407
251180	13467
13271	13676
252750	249046
13133	8243
248168	15310
14545	248352
250767	251103
249847	12354
250408	249687
246655	246194
251073	252169
952	7874
825	249788
246776	247368
251220	504
250343	250202
252017	7947
5718	7758
250370	12656
252153	8077
13133	13198
249917	7519
247899	249229
250119	13191
252159	11790
8147	1325
247356	14596
252625	14863
246664	251168
536	14563
251991	247547
248172	250183
247576	251595
15194	248742
14155	252615
246508	8342
248373	252041
247699	246507
230	658
11873	738
14850	1466
249155	8122
7894	853
249943	7607
252126	249068
252370	14127
246072	14173
14955	11456
15006	379
251196	15269
13316	8364
1244	251575
252016	246730
252574	251574
14572	13713
251940	251987
12051	7739
247732	249645
248823	13948
246000	12714
249931	8232
247288	12753
14043	250014
251286	248892
14531	250858
247564	14037
252691	13236
250950	247792
249590	249889
250820	249721
12397	249753
250818	251331
14121	16296
12733	248201
7671	249085
248544	247816
12093	250119
628	12312
251991	478
14545	248352
12181	248786
16362	251181
251287	251097
371	248764
921	247558
270	249962
8574	247652
698	251040
8322	246750
812	14304
249451	13869
8164	249629
8253	248848
249093	251499
1242	8161
246100	12574
246511	250922
250308	246037
250370	13340
14438	13006
14619	11529
248787	246206
8560	517
8550	14144
422	14633
247710	251555
251287	12353
725	251144
7640	5741
247003	316
251516	12376
16317	13121
252143	8467
249717	11527
1306	252404
7544	7573
247863	248211
250293	7609
252169	249167
248157	252426
247639	14139
11472	251170
251429	246690
8318	13173
246846	8052
15277	12673
16354	12968
251612	7965
7942	12588
249046	747
247166	247623
7823	249438
246117	15094
13413	15042
252228	247806
665	1440
251011	1460
248692	12187
249105	13856
252159	8137
13433	247753
251950	251430
249060	251990
249880	14054
14902	250042
8071	1440
12638	246209
14853	11764
8180	1035
247875	252222
252363	8251
247620	249802
268	12055
251070	248274
248765	8313
250354	247186
247896	247410
248641	251489
249938	14900
248281	7965
249507	7733
250211	13867
250083	624
246015	458
251421	250304
16300	247814
14994	252142
15353	8317
267	248745
14196	14323
251522	12558
13780	15091
250846	246180
251191	246193
251209	249547
246028	250313
13356	7797
252069	8230
252408	250358
246200	251013
246658	296
13016	249198
11771	251552
270	14948
14692	1278
5717	247289
251946	249718
246123	8187
250204	12311
11796	248564
249507	246175
504	248881
7862	11785
251324	249064
15344	616
252525	1290
14941	250229
248294	14324
8599	248319
514	14726
246591	248552
13369	14841
246179	14120
11751	248892
247559	8527
250052	251072
12796	15411
248602	249695
248312	338
250370	247768
251425	259
250231	14666
16295	252210
249922	389
252097	247659
7496	13205
13277	248863
250952	350
11383	251419
251324	248362
452	248667
13741	321
249545	14991
249749	248201
13806	12356
13927	252312
7523	250854
251419	1342
247814	13417
7948	11410
247609	251064
251296	251614
663	246723
12477	249675
252593	247193
249938	251487
744	12819
247175	11484
251103	252417
1389	11829
251070	249532
249229	14885
247454	248082
247610	7672
14856	13684
13031	11478
751	252639
13841	250954
251079	249552
14993	7563
246686	252222
248546	250410
252113	13427
765	12460
249881	248683
250237	246653
247780	246289
249973	250406
251481	12983
267	249459
308	246175
248548	12357
249810	250447
12575	247447
249545	247759
246677	14305
252103	13178
8550	13904
252108	994
247561	8460
252521	748
251503	11567
13258	7812
252450	1388
246120	8347
247810	247644
246672	246614
249511	249815
251333	14157
